text,llm_responses,scope3,vague
"TotalEnergies is involved in many initiatives to produce and market sustainable aviation fuel in partnership with companies in the aviation industry.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"These biofuels can already be used as a drop in fuel with standard jet fuel up to 50%, without any need to modify existing logistics infrastruc ture, aircraft or engines.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"With the start up of production at La M de in 2021 and Normandy in 2022, TotalEnergies is in a position to meet demand from its customers and the require ments of French legislation, which calls for aircraft to use at least 1% biojet fuel effective January 1, 2022.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Expanding the distribution of biofuels At year end 2021, internal combustion vehicles still accounted for more than 98% of the land vehicles on the road worldwide.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Sustainable biofuels can reduce those vehicles’ CO2 emis sions.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"In 2021, TotalEnergies distributed 3 Mt of sustainable biofuels2 worldwide.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Government policies to promote carbon neutrality are boosting demand for these renewable products, especially in Europe.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Company will be part of that change, and aims to sell 7 to 8 Mt in 2025.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Supporting our customers’ energy transition thanks to NGV Natural gas vehicle (NGV) fuel, marketed in the form of com pressed natural gas (CNG) or liquefied natural gas (LNG), offers a transitional pathway for reducing CO2 emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This fuel is now available at 600 service stations in the TotalEn ergies global network.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The incorporation of biogas, if there is enough available production, may make it possible to decar bonize NGV, CNG and LNG in the future.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"In February 2021, TotalEnergies inaugurated France’s largest NGV and bio NGV service station in Gennevilliers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Promoting low carbon solutions for trucks Truck manufacturers are developing electric vehicles for dai ly journeys of less than 500 km and are also working on very high power batteries that can extend these vehicles’ driving range.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"TotalEnergies is supporting that process by expanding its network of high power charge points.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Its goal is to have a charging station every 150 kilometers throughout Western Europe, with charging solutions available to trucking profes sionals directly at their home site.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, several truck manufacturers are looking at hydrogen as an attractive alter native for longer trips.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"TotalEnergies entered into a partnership with Daimler Trucks in 2021 dedicated to hydrogen infrastruc ture for trucks in France, Germany and Benelux.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Supplying LNG to cruise ships and maritime transport March 2021: TotalEnergies signs an agreement.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Joining alliances to decarbonize the shipping industry June 2020: TotalEnergies joins the Getting.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Groupe ADP and Airbus join forces to of LNG annually to future cruise ships.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"April 2021: TotalEnergies completes reducing emissions from shipping by at least a 16% blend of SAF produced from cooking the first LNG bunkering of the CMA CGM Jacques Saad , the world’s largest.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"February 2021: TotalEnergies joins the container ship, at Dunkirk.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Center for Zero Carbon Shipping, dedicated initiate a feasibility study for France’s first bioLNG production project.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The flight from Paris to Montreal reduced CO2 emissions by 20 tons compared to conventional jet fuel.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Residential, Commercial and Industrial Uses y the end of 2021, TotalEnergies sold electricity and natural gas to nine million residential and commercial customers in Europe.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"TotalEner gies is aiming for nearly 13 million sites (B2B and B2C) across every market segment in 2025.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Company gives preference to power from renewable sources and has developed a range of differentiated offerings for residential and business customers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For residential customers in Europe, TotalEnergies offers tai lored solutions with its Green renewable power service, with rates that are locked in for one year, alongside conventional service offerings.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It also helps consumers to save energy with ConsoLive, a tool that lets them measure their electricity use in real time ConsoLive’s 40,000 current users have reduced their power consumption by an average of 13%.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For businesses, since 2021, TotalEnergies has been signing a growing number of corporate power purchase agreements, or CPPAs, for renewable energy.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"The Company also offers customers the option of adding solar power to their sites.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"In France, TotalEnergies is the market leader in solar power on buildings, having been awarded projects totaling more than 250 MW in the French Energy Regulatory Commission’s CRE 4 call for tenders since 2017.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Portfolio management with a strong focus on low carbon energy TotalEnergies’ marketing units now deploy a strategy designed to prioritize markets that offer the highest margins per ton of CO2 emitted, and streamline their portfolios accordingly.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The Company emphasizes customized solutions that create a direct relationship with the customer, and aims to eliminate low margin sales to resellers, an area in which it lacks a signif icant competitive advantage.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the aviation industry, it is focusing on high value added airport facilities while maintaining its global presence.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As of 2025, it will no longer be selling heavy fuel oil for power gen eration, and it is already steering its customers toward alter natives, such as natural gas, biofuels and renewable energies.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"One B2B Solutions A dedicated marketing organization to help our B2B customers decarbonize in their energy use  TotalEnergies’ B2B industrial and commercial customers are increasingly requesting help in choosing energy sources that are aligned with their own efforts to decarbonize.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Company wields a major competitive advantage in responding to those requests, thanks to the wide spectrum of energies and products it offers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To assist those customers, the Company is rolling out a dedicated marketing organization in 2022, called One B2B Solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The new unit markets solutions in ten market segments with the highest potential and provides overall management of Key Accounts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Developing CO2 storage services Under the scenarios prepared by the IEA, the volume of CO2 captured and stored using CCS processes could total 5 to 7 billion tons annually by 2050, compared to just 40 Mt today.
","{'scope3': 'yes, but not directly reported, it relates to the use of sold products (CCS processes) which could lead to reduction of Scope 3 emissions', 'vague': 'specific'}","yes, but not directly reported, it relates to the use of sold products (CCS processes) which could lead to reduction of Scope 3 emissions",specific
"Developing that business therefore represents a major chal lenge for the decades ahead to get to net zero by 2050.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"TotalEnergies’ CCS projects are helping to reduce its own emissions, but via additional available capacity, they will also help it develop services for transporting and storing carbon on behalf of industrial customers intent on reducing their emis sions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The North Sea is ideal setting for such projects, offering significant storage potential close to major industrial centers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"TotalEnergies is taking part in several large scale initiatives in the North Sea (see p. 36).
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"The Company’s goal is to provide its customers with storage capacity of more than 10 Mt CO2 year by 2030, with the ambi tion of lifting capacity to more than 50 Mt CO2 year by 2050.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"CPPAs: New agreements to supply solar power March 2021: TotalEnergies signs CPPAs with that include construction of dozens of solar renewable power over 15 years in Belgium) power plants across France.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Microsoft (47 MW) and Orange (100 GWh year) one with Air Liquide (50 GWh year of the U.S. and Europe).
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Navigating the energy transition and capping global warming are global challenges.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"TotalEnergies can meet those challenges only by actively enlisting its partners, specifically governments and industry associations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Support for the Fit for 55 package TotalEnergies supports the pledges made by nations world wide to combat global warming as part of the Paris Agree ment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Within the European Union, TotalEnergies supports the Fit for 55 package, and particularly some key components that are aligned with its strategy and positions: Broader use of carbon pricing.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The deployment of infrastructure (charging stations, hydrogen).
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The development of low carbon and renewable fuels for the transportation industry.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"In support of those commitments by the European Commis sion, it has set a target in Europe of reducing Scope 1 2 3 emissions by 30% between 2015 and 2030.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Mobilization of industry organizations TotalEnergies is a member of many industry associations and has published a list of its affiliations since 2016.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Compa ny typically cooperates with these organizations on technical matters, but some take public stances on other issues, such as climate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Company ensures that these organizations hold positions aligned with its own, and regularly reviews each organization’s stance on the climate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since 2019, TotalEnergies has conducted an annual assess ment of the climate related public positions of the main pro fessional associations of which it is a member.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Company examines whether they are aligned with its own, based on the six principles from its Advocacy Directive.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During the 2019 and 2020 reviews, the positions taken by the American Petroleum Institute (API) were deemed partially aligned with the Company’s own positions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After voicing its points of disagreement with the API, and after continuing to promote its positions within the organization, in early 2021 TotalEnergies announced its decision not to renew its mem bership particularly because of continued divergences on the regulation of methane emissions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"TotalEnergies has likewise withdrawn from two other orga nizations whose positions were not aligned with its own: American Fuel Petrochemical Manufacturers (AFPM) and the Canadian Association of Petroleum Producers (CAPP).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, TotalEnergies participates in organizations and initiatives devoted specifically to the fight against climate change.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2014, for example, it helped launch the Oil Gas Climate Initiative (OGCI).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Review of affiliations based on six key principles  Scientific position: TotalEnergies recognizes the link established by science between human activities, in particular the use of fossil fuels, and climate change.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Paris Agreement: TotalEnergies recognizes the Paris Agreement as a major step forward in the fight against global warming and supports the initiatives of the implementing States to achieve the objectives of this agreement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Carbon pricing: TotalEnergies supports the implementation of carbon pricing.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The development of renewable energies: TotalEnergies supports policies, initiatives and technologies aimed at promoting the development of renewable energies and sustainable bioenergies (biofuels, biogas) as well as energies and technologies aimed at decarbonizing industrial processes and transport, such as hydrogen, carbon storage or the electric vehicle.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The role of natural gas: TotalEnergies promotes the role of natural gas as a transition fuel , in particular as a replacement for coal.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"TotalEnergies supports policies aimed at measuring and reducing methane emissions to move towards the ambition of zero methane emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Carbon offsetting: TotalEnergies promotes an approach consisting first in the reduction of GHG emissions by avoiding and then reducing emissions using the best available technologies and then offsetting residual emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The Company supports carbon compensation mechanisms, which are necessary to reach net zero, when they are part of organized and certified markets in order to ensure the quality and sustainability of the carbon credits.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Sustainability Climate 2022 Progress Report international energy operators, this global industry partner ship is committed to developing solutions for a sustainable, low carbon future.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, the OGCI’s members, which col lectively account for more than one third of the world’s oil and gas production, embarked on a new strategy for reaching net zero Scope 1 2 emissions by 2050.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, OGCI Climate Investments, a fund launched in 2017 to invest 1 billion over 10 years, provides funding to tech start ups connected with the energy transition.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Company is also engaged in other international initiatives involving the private and public sectors: for stopping the routine flaring of gases associated with oil production, with the World Bank’s Zero Routine Flaring by 2030 initiative for enhanced transparency, taking into account the recom mendations of the G20 Financial Stability Board on climate, and of the Task Force on Climate related Financial Disclosures (TCFD), or the investors’ consortium Climate Action 100 for the development of new energy start ups, since 2017, within the Breakthrough Energy Coalition (BEC), a group of investors created by Bill Gates in 2015, and since 2016 with in Breakthrough Energy Ventures, a 1 billion fund created in 2016 by the BEC to reduce methane emissions, as a member of the United Nations Development Programme’s Oil Gas Methane Part nership (OGMP) since 2014 (see p. 34).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Preventing carbon leakage  TotalEnergies encourages the adoption of carbon pricing, but given the pricing disparities from country to country, the Company also supports the creation of Carbon Border Adjustment Mechanisms to prevent what is known as carbon leakage.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In Europe, for example, the price of carbon surpassed 80 per ton on the ETS market (industrial facilities and power generation) in 2021, whereas most industrial operators outside Europe are not exposed to such high carbon costs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a result, there is a risk that production could relocate to regions with less ambitious climate objectives, which would not only penalize employment in Europe but also negate efforts to reduce emissions worldwide.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Draft legislation to establish Carbon Border Adjustment Mechanisms is pending at the European Union, and proposals are also under consideration in the United States and Canada, among other countries.
","{'scope3': 'not relevant', 'vague': 'generic'}",not relevant,generic
"Any such legislation must ensure that the lowest emitting facilities remain competitive while encouraging trade partners to establish their own carbon pricing systems.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Support for carbon pricing Carbon pricing is a major tool for reaching net zero.
","{'scope3': 'not applicable', 'vague': 'specific'}",not applicable,specific
"For more than a decade, TotalEnergies has advocated the adoption of carbon pricing, and applies an internal carbon price when eval uating its own projects (see p. 32 33).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"By integrating an energy source’s carbon content in its price, carbon pricing makes the most emission intensive sources more expensive.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In particular, putting a price on carbon gives all players an incentive to shift faster from coal to renewable energies and natural gas for electricity production.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Over the long term, it also offers a way to channel investment to research into low carbon technologies and carbon capture and storage.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The launch of China’s emissions trading scheme (ETS) in 2021, the increase in the price per ton of carbon following reforms to the European ETS market and the return of the United States to discussions on climate all augur positively for the develop ment of carbon pricing.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"According to the World Bank’s Carbon Pricing Dashboard, more than 21% of global emissions are now covered by 64 carbon pricing systems worldwide.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Since 2014 the Company has been supporting a range of inter national initiatives that call for the implementation of regula tory mechanisms tailored to local conditions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"TotalEnergies is a founding member of the Climate Leadership Council (CLC), which promotes a balanced approach to carbon pricing in the United States in which the revenue is redistributed to the American people in the form of a Carbon Dividend.
","{'scope3': 'no', 'vague': 'generic (relating to ESG as the report mentions the Climate Leadership Council which is an ESG related organization)'}",no,generic (relating to ESG as the report mentions the Climate Leadership Council which is an ESG related organization)
"TotalEnergies also supports the World Bank’s Carbon Pricing Leadership Coalition (CPLC).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The credibility of the Company’s ambition for 2050 hinges on its ability to show the progress it has made so far, and it is firmly committed to doing that by publishing its 2021 results, which are in line and even often in advance with its targets: Emissions from operated facilities have declined by approxi mately 20% since 2015.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This includes 4 Mt of emissions from CCGT power plants following the implementation of the Com pany’s new strategy in electricity to have flexible generation capacity the decline for operated oil gas activities actually came to 30%.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"For indirect emissions associated with customers’ use of its products: Scope 3 emissions worldwide have fallen since 2015.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In Europe, those emissions fell by 14% (excluding Covid).
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"On oil products alone emissions fell by 19% (excluding Covid).
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"The lifecycle carbon intensity indicator for the energy proj ects it sells has fallen by 10 points since 2015 (excluding Covid), making TotalEnergies the leader among its peers in decarbonizing its energy mix.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Production of Exploration Production marketable gas and sales of LNG.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Sales of petroleum products (from Marketing Services and Refining Chemicals bulk sales).
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"That ambition applies first and foremost to our employees, whose skills and commitment are the primary factors driving our long term performance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"If our transformation into a multi energy company is to succeed, it must be aligned with a just transition for our employees and partners.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Accordingly, our aim is to be a model employer and a responsible operator, and for that purpose we draw on the principles at the heart of our business model and our Code of Conduct, which applies to all of our operations worldwide, especially safety, respect for each other and transparency in our social engagement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Transforming with our people 5 days of training on our ambition and electricity in 2022 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Training 100% of executives, Country Chairs and project managers in human rights.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"By 2025 : Women to make up 30% of executive and senior management.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Non French nationals to make up 45% of executives and 40% of senior management.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Meet our goal of auditing 100% of identified at risk strategic suppliers by 2024.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Ensure that all employees exposed to an occupational hazard receive a medical checkup.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Ensure that all our employees receive direct remuneration that exceeds the decent wage in the country where they work.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Ensure that employee representatives are in place for employees at our affiliates and suppliers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Safety is more than a priority at TotalEnergies it is a core value on which we will not compromise for any reason.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Everyone who works at our sites must be able to return home safely at the end of their workday.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Moreover, it is factored into our compensation policy at every level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are expanding the safety minded cul ture we have established in our core business es to our new business endeavors in electricity and renewable energies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, consistent with our aim of placing sustainable devel opment at the heart of our strategy, projects and operations, the HSE1 unit was incorporated into our Strategy Sustainabil ity division.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Safety, operating excellence and sustainable devel opment go hand in hand.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The programs deployed and the guidance developed since 2001 put us among the best performers in our m tiers in terms of TRIR1 in 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Management of Major Technological Risks We are especially attentive to major technological risks.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Accordingly, we follow an integrated, robust process for every thing from designing to dismantling our facilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For each site, we define a set of scenarios of varying probability, for which we assess the potential consequences for people, the environment and property.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Based on that analysis, we imple ment risk reduction measures and define barriers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Those risk assessments are regularly updated for all of our sites.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also take climate risk into account, both in the design of our facilities and in the evaluation of our sites in operation.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Climate change potentially has multiple effects such as rising sea levels or an increased number of extreme weather events that can negatively impact our operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We have developed a methodology to address the anticipated changes in the climate system and its com ponents in our facility design bases (metocean criteria).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Sim ilarly, we evaluate our operating sites’ vulnerability to weather events so that their consequences do not affect the installa tions’ integrity or people’s safety.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
