text,llm_responses,scope3,vague
"We are pleased to see these rst two investments close, look forward to the company’s continued growth, and are con dent this fund will continue to support scalable MBEs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2023, 110 hotline reports were investigated, closed, and resulted in termination of employment.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Center for Global Business Conduct provides continuous training, communications, and best practices throughout our operations, allowing us to sustain our strong ethical culture and help ensure compliance with laws and regulations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Code of Business Conduct and our framework of global ethics and compliance policies serve as the foundation for our compliance program and culture.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Supplier Code of Conduct and the Dealer Code of Conduct clarify the expectations we have for suppliers and dealers to conduct business in an ethical, compliant manner.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere’s compliance training program includes a robust curriculum for newly hired employees, as well as regular, periodic training on a rotating list of topics for all employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Training topics are de ned by balancing data from our compliance program and enterprise risk management with legal and regulatory requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For 2023, compliance training included, but was not limited to, the following topics: Code of Business Conduct, anti bribery corruption, cybersecurity and phishing, data privacy and protection, and workplace and sexual harassment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Training material is translated into as many as 20 languages and delivered and tracked through an online learning management system.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We require all employees to complete training on our Code and, where permitted by law, also require that employees regularly certify compliance with the Code.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Providing our employees with a safe, secure reporting outlet remains a priority, and our compliance hotline is integral to that.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Operated by an independent company, the hotline is available to receive con dential reports from anyone within or outside the company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To access country speci c hotline information, employees can view the posters on display at each company location or visit the John Deere intranet.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The John Deere Compliance Hotline website is listed in the Code of Business Conduct, the Dealer Code of Conduct, and the Supplier Code of Conduct.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Looking at the total of investigated and closed reports in 2023, we see that 76% were in the category of how we treat each other in the workplace.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This includes concerns of harassment or discrimination, threats or physical violence, employment law or policy violations, and retaliation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The remaining 17% of investigated and closed reports fall into the general business integrity category, including concerns of the following: theft or misuse of company resources con icts of interest and bribery, corruption, or improper gifts or entertainment.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While we have a mature compliance program, we are always focused on continuous improvement, by making compliance guidance more relevant, risk based, timely, easy to use, and employee focused.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Training materials and resources, with helpful reminders delivered ahead of trade shows and major events.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A podcast featuring real life cases from the hotline or examples of ethical business in action.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Enhancements to our hotline process and communications to increase trust and transparency.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Code of Business Conduct newly available in an engaging, interactive electronic format.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To expand our reach, Compliance collaborated with Labor Relations to expand the use of email by production employees to deliver additional compliance training to that audience.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In countries where email accounts have been set up for all production employees, those employees have completed training on the Code of Business Conduct and on cybersecurity and phishing.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2023, John Deere received World’s Most Ethical Companies recognition for the 16th time making us one of only a handful of companies that have received this ongoing level of recognition.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At John Deere, we believe that participating in political processes around the world and advocating for public policies that permit us and our customers to compete fairly and freely in the marketplace are vitally important to all our stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In whatever form it might take, our engagement in the political process is grounded in and guided by our rm commitment to strong corporate governance and global corporate citizenship.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"John Deere advocates for good public policy to underscore its responsibility as a corporate citizen to participate in our communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We engage in public policies such as trade, agricultural and infrastructure development, and regulations that impact how John Deere operates around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We seek to promote policies that provide solutions for food security, rural connectivity, technology innovation, ag mechanization, infrastructure development, renewable fuels and alternative power, and tax and nancing access that impacts our customers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a part of these efforts, we engage with like minded companies, non governmental organizations (NGOs), and associations as well as participate in public private partnerships, to reach global audiences and policymakers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Examples of recent U.S. advocacy to highlight the bene ts of precision agriculture and climate smart practices associated with renewable fuels include engagement in California’s Low Carbon Fuel Standard, the U.S. Federal Renewable Fuel Standard, the In ation Reduction Act, and the U.S. Farm Bill.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"On a global level, recent examples of advocacy include sustainable agricultural mechanization, expanding rural connectivity in Brazil, carbon farming and alternative fuels in the EU, and engagement in geospatial data discussions in India.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Click here to view more on U.S. political contributions.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"With a focus on continuous improvement, this policy provides that we conduct our business in a manner that protects our customers, employees, communities, suppliers, and the environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This policy sets forth our commitment to conducting worldwide business operations in a manner that complies with applicable laws and regulations regarding con ict minerals.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This code requires that all our suppliers conduct business with a high degree of integrity and in a socially and environmentally responsible manner.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This guidance outlines how John Deere strives to ensure that human rights are upheld for our employees and all workers in our value chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Because we believe corporate governance is integral to creating long term shareholder value, our board of directors has adopted companywide corporate governance policies that are periodically reviewed and revised to ensure that they re ect the board’s corporate governance objectives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These policies, along with the company’s Code of Business Conduct and other work speci c policies, establish the framework by which we seek to conduct ourselves and our global business in compliance with the law and by which we af rm our commitment to integrity in everything we do.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These policies establish the guiding principles for John Deere corporate governance, including board composition and functions, meetings, committees, compensation, management evaluation, and succession planning.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This code establishes ethical standards applicable to directors, employees, and of cers in satisfaction of applicable laws and regulations and the New York Stock Exchange.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This code provides speci c guidance to employees and outlines how we can and must uphold and strengthen the standards of honor and integrity that have de ned our company since our founding.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This code expects that dealers conduct business with a high degree of integrity and in a socially and environmentally responsible manner.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Except where speci cally noted otherwise, the reporting period of the John Deere 2023 Business Impact Report, including the supplemental information, covers subject matter and data for Deere Company’s scal year 2023 (November 2022 October 2023) and is limited to the operations owned and or operated by Deere Company.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"References to John Deere, our, we, or the Company mean Deere Company and its subsidiaries, unless the content indicates otherwise.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Incorporation of acquisitions in Sustainability Metrics is at the discretion of the business and is dependent on level of materiality.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Materiality, in this regard, is not being used as that term is used under the securities or other laws of the U.S. or any other jurisdiction, or as they are used in the context of nancial statements and nancial reporting.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This report including the supplemental information was published on January 17, 2024.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"Safe Harbor Statement under the Private Securities Litigation Reform Act of 1995: Statements in this report that relate to future events, expectations, and trends involve factors that are subject to change and risks and uncertainties that could cause actual results to differ materially.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These risks and uncertainties are dif cult to predict and often are outside of the control of the company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When used in this report, including the supplemental information, the words may, could, anticipate, target, plan, continue, goal, commit, achieve, project, intend, estimate, believe, expect, and similar expressions are intended to identify forward looking statements, although not all forward looking statements contain such words.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Forward looking statements are subject to certain risks and uncertainties that could cause actual results to differ materially from our historical experience and our present expectations or anticipated results.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Forward looking statements are neither historical facts nor assurances of future performance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Instead, they are based only on the company’s current beliefs, expectations, and assumptions regarding the future of its business, strategic objectives, projections, anticipated economic changes and trends, and other conditions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Forward looking statements in this report may include, but are not limited to, nancial projections, estimates of addressable market size statements regarding the company’s operational strategies equipment designs that optimize performance outcomes for customers efforts regarding energy, water, and emissions and the development of mechanisms for tracking sustainability metrics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Important factors that could cause the company’s actual results to differ materially from those indicated in the forward looking statements include, among others, the following: (i) compliance with and changes to global and regional environmental, health, safety, and human rights laws, including emissions and noise regulations, and other ethical business practices (ii) compliance with and changes to greenhouse gas emissions and other standards related to climate change (iii) production, design, and technological innovations and dif culties, including capacity and supply constraints and prices (iv) availability and price of raw materials, components, and whole goods (v) attracting, developing, engaging, and retaining quali ed employees (vi) weather conditions and natural calamities (vii) availability of enabling technologies, including GPS and radio frequency spectrums (viii) network security breaches and disruptions (ix) compliance with privacy and data protection laws and regulations (x) global and regional trade laws, regulations, and policies (xi) governmental banking, monetary, and scal policies (xii) global tax laws (xiii) demand for food and bioenergy impacting farm commodity pricing and demand for the company’s products (xiv) global political, economic, and social events and uncertainty (xv) competitors’ actions and competitive pressures (xvi) adapting products to customer preferences around the world (xvii) infringement of the company’s intellectual property (xviii) economic conditions weakening demand and or limiting access to funding and higher funding costs (xix) ability to realize the anticipated bene ts of our business strategies including acquisitions, joint ventures, divestitures, or new product or ef ciency initiatives and (xx) general global macroeconomic conditions, including but not limited to in ation, slower growth or recession, higher interest rates, and currency uctuations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The company, except as required by law, undertakes no obligation to update or revise any forward looking statements, whether as a result of new developments or otherwise.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The forward looking statements speak only as of the date of this report, and undue reliance should not be placed on these statements.
","{'scope3': 'no', 'vague': 'not ESG related'}",no,not ESG related
"Goals, targets, intentions, ambitions, or expectations described in this report, including the Leap Ambitions, are aspirational and subject to change and are not guarantees or promises that all goals, targets, intentions, ambitions, or expectations will be met.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The United Nations Sustainable Development Goals (UNSDGs) are also aspirational in nature.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The analysis involved in determining whether and how certain initiatives may contribute to the UNSDGs is inherently subjective and dependent on a number of factors.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"There can be no assurance that reasonable parties will agree on a decision as to whether certain projects, initiatives, investments, or other aspects of our business contribute to a particular UNSDG.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Accordingly, investors should not place undue reliance on Deere’s application of the UNSDGs, as such application is subject to change at any time and in Deere’s sole discretion.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Similarly, there can be no assurance that our sustainability or ESG policies and procedures as described in this report will continue such policies and procedures could change, even materially.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are permitted to determine in our discretion that it is not feasible or practical to implement or complete certain of our sustainability or ESG initiatives, policies, and procedures based on cost, timing, or other considerations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Further, the receipt of any awards by Deere is no assurance that Deere’s business objectives, including its LEAP Ambitions or other sustainability objectives, have been achieved or successful.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Certain information contained herein has been obtained from third parties, and in certain cases has not been updated through the date hereof.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have not independently veri ed the data from these third party sources in every instance and make no representation with regard to the veri cation of third party data, unless explicitly otherwise indicated.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While these third party sources are believed to be reliable, we make no representation or warranty, express or implied, with respect to the accuracy, fairness, reasonableness, or completeness of any of the information contained herein, and we expressly disclaim any responsibility or liability therefor.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The information contained herein is only as current as the date indicated and may be superseded by subsequent market events or for other reasons.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere is not under any obligation to update or keep current the information contained herein.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Statistics and metrics relating to ESG matters are estimates and may be based on assumptions (which may prove inaccurate) or developing standards (including internal Deere standards and policies).
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This report may contain links and references to other Internet sites.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Such links or references are not endorsements of any products or services in such sites, and no information in such site has been endorsed or approved by the company.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"The inclusion of information in this report should not be construed as a characterization regarding the materiality or nancial impact of that information.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Further information concerning the company and its businesses, including factors that could materially affect the company’s nancial results, is included in the company’s lings with the Securities and Exchange Commission (SEC) (including, but not limited to, the factors discussed in Item 1A, Risk Factors of the company’s most recent Annual Report on Form 10 K, and quarterly reports on Form 10 Q).","{'scope3': 'no', 'vague': 'generic'}",no,generic
